TSTEP,Rh_litter,Rh_soil,Rh_total,C_litter,C_soil,C_total
2270,0.92709935,0.8306539,1.7577533,4.484602,21.28797,25.772572
2271,1.0575972,0.8893803,1.9469775,4.4839916,21.288168,25.77216
2272,1.0196548,0.89635915,1.916014,4.4834614,21.288319,25.77178
2273,1.1198859,0.94283813,2.062724,4.482725,21.288528,25.771254
2274,1.1137832,0.94892704,2.0627103,4.4820004,21.288725,25.770725
2275,1.216748,1.0041478,2.2208958,4.4810658,21.288975,25.77004
2276,1.2157617,1.0382693,2.254031,4.480133,21.289188,25.769321
2277,1.4916946,1.1885928,2.6802874,4.4786377,21.28954,25.768177
2278,1.6271346,1.2849796,2.9121141,4.476866,21.289934,25.7668
2279,1.970798,1.488446,3.459244,4.47439,21.290485,25.764875
2280,2.0593143,1.6200832,3.6793976,4.471733,21.290998,25.762732
2281,1.7924628,1.4765971,3.26906,4.4696198,21.291378,25.760998
2282,1.7834511,1.4906721,3.2741232,4.4675198,21.291739,25.759258
2283,1.3702081,1.3069369,2.677145,4.466263,21.291851,25.758114
2284,1.0717363,1.0780828,2.1498191,4.465616,21.291883,25.7575
2285,1.3277466,1.1440628,2.4718094,4.464443,21.292118,25.756561
2286,1.2622931,1.1511428,2.413436,4.4634037,21.292278,25.755682
2287,1.2905223,1.1798742,2.4703965,4.462305,21.29244,25.754745
2288,1.2108092,1.0956652,2.3064744,4.4613686,21.292604,25.753973
2289,1.4556403,1.2103324,2.6659727,4.4599304,21.292912,25.752842
2290,1.8579836,1.4372005,3.2951841,4.4576664,21.293413,25.75108
2291,1.9661639,1.6353157,3.6014795,4.455179,21.293833,25.749012
2292,2.2092614,1.7851645,3.994426,4.4521904,21.29436,25.74655
2293,1.8131133,1.6463784,3.4594917,4.450012,21.294611,25.744623
2294,2.2649407,1.8306137,4.0955544,4.446903,21.295158,25.742062
2295,1.8832806,1.727981,3.6112616,4.4445763,21.295406,25.739983
2296,1.6139941,1.5788114,3.1928055,4.4428005,21.295523,25.738323
2297,1.7893113,1.6396068,3.4289181,4.4406624,21.295765,25.736427
2298,1.9805448,1.7903183,3.770863,4.4381256,21.296062,25.734188
2299,2.2000866,1.9510446,4.151131,4.435135,21.296434,25.73157
2300,2.1241748,2.0305674,4.1547422,4.4322987,21.296648,25.728947
2301,1.6146319,1.7320948,3.3467267,4.4305115,21.296621,25.727133
2302,1.7235885,1.6633747,3.3869631,4.4284954,21.296783,25.725279
2303,1.7445492,1.701898,3.4464471,4.4264336,21.29693,25.723364
2304,1.603737,1.6252424,3.2289793,4.4246597,21.297007,25.721666
2305,1.4379473,1.4730759,2.9110231,4.4232273,21.29706,25.720287
2306,1.5632069,1.5591288,3.1223357,4.4215355,21.297165,25.7187
2307,1.4525292,1.5528173,3.0053465,4.4200764,21.297155,25.717232
2308,1.4663618,1.5693977,3.0357594,4.4185867,21.297148,25.715734
2309,1.5321735,1.7049927,3.2371662,4.4169693,21.297073,25.714043
2310,1.5194855,1.863982,3.3834674,4.4153824,21.296827,25.71221
2311,1.4600129,1.9943044,3.4543173,4.413925,21.296387,25.710312
2312,1.2372715,2.0652778,3.3025494,4.412939,21.295635,25.708574
2313,1.3058722,2.1296582,3.4355304,4.4118176,21.294893,25.70671
2314,2.0007396,2.2144752,4.2152147,4.409256,21.294819,25.704075
2315,0.90160334,1.9831523,2.8847556,4.408987,21.29379,25.702778
2316,0.8822509,1.8392628,2.7215137,4.408762,21.292889,25.70165
2317,0.92286,1.9292716,2.8521316,4.4084606,21.291939,25.7004
2318,1.0113685,2.048574,3.0599425,4.407982,21.290966,25.698948
2319,1.1610084,2.257695,3.4187033,4.407198,21.289946,25.697144
2320,1.8123472,2.1694255,3.9817727,4.4050617,21.28972,25.694782
2321,1.883395,1.2138367,3.0972316,4.402773,21.290539,25.693312
2322,1.6769363,1.2470621,2.9239984,4.400919,21.291103,25.692022
2323,1.6811588,1.2511079,2.9322667,4.399061,21.29167,25.690731
2324,1.4258972,1.4874407,2.913338,4.397743,21.291723,25.689466
2325,1.5815792,1.7479677,3.329547,4.3961067,21.291683,25.68779
2326,1.8315806,1.890549,3.7221296,4.3939514,21.291775,25.685726
2327,1.7817113,1.9194732,3.7011845,4.391905,21.291786,25.683691
2328,1.5940917,1.7788832,3.3729749,4.390251,21.291737,25.681988
2329,1.5877597,1.7864015,3.3741612,4.3886166,21.291674,25.68029
2330,1.420372,1.6615112,3.0818832,4.3873367,21.291555,25.678892
2331,1.4241611,1.6255146,3.0496757,4.3860493,21.29148,25.677528
2332,1.3913972,1.6580677,3.049465,4.38484,21.291334,25.676174
2333,1.5111535,1.8734338,3.3845873,4.383381,21.291107,25.674488
2334,1.4552195,2.1008139,3.5560334,4.3820515,21.29059,25.672642
2335,1.8288453,2.2006075,4.029453,4.37994,21.290386,25.670326
2336,2.5054967,2.3181612,4.823658,4.3764114,21.290812,25.667223
2337,2.7641659,2.5848684,5.3490343,4.3723373,21.291264,25.6636
2338,2.994737,2.8879645,5.8827014,4.367779,21.291674,25.659452
2339,3.317218,3.243191,6.560409,4.3625393,21.292095,25.654634
2340,3.3759234,3.3780568,6.75398,4.357168,21.292461,25.64963
2341,2.9243994,3.143066,6.0674653,4.352745,21.292572,25.645317
2342,2.3494291,2.5875068,4.936936,4.349537,21.292604,25.642141
2343,1.922838,2.4159434,4.3387814,4.347233,21.292336,25.639568
2344,1.8089356,2.3429546,4.1518903,4.345171,21.292013,25.637184
2345,2.005053,2.358241,4.363294,4.3426895,21.291903,25.634592
2346,1.9950027,2.593575,4.5885777,4.3402386,21.291546,25.631784
2347,1.6941831,2.641339,4.335522,4.3384323,21.290806,25.629238
2348,1.6577494,2.6556046,4.313354,4.33671,21.29001,25.62672
2349,1.5500019,2.3961415,3.9461434,4.3352184,21.289358,25.624577
2350,1.6096201,2.0915666,3.7011867,4.333603,21.289082,25.622684
2351,1.6444488,2.1019542,3.746403,4.331917,21.288837,25.620754
2352,1.7777822,2.2628877,4.04067,4.3299522,21.288584,25.618536
2353,2.004923,2.4467323,4.4516554,4.327507,21.288408,25.615915
2354,1.9310696,2.5086815,4.439751,4.325222,21.288092,25.613314
2355,2.078087,2.437198,4.515285,4.322624,21.288017,25.610641
2356,2.2584493,2.6314995,4.889949,4.319645,21.28796,25.607605
2357,2.6034102,2.9883604,5.5917706,4.3159256,21.287947,25.603872
2358,2.7567127,3.3281262,6.084839,4.3118725,21.287779,25.599651
2359,2.397177,3.124665,5.521842,4.308592,21.287409,25.596
2360,2.2252438,2.611863,4.8371067,4.3056793,21.287361,25.59304
2361,2.3203654,2.7733831,5.0937486,4.3025627,21.287268,25.58983
2362,2.7132244,3.0880566,5.801281,4.2985992,21.287323,25.585922
2363,2.3757148,3.090839,5.4665537,4.2953625,21.286993,25.582355
2364,2.3615224,2.846339,5.2078614,4.2921505,21.286898,25.579048
2365,2.127991,2.7336385,4.8616295,4.289448,21.286648,25.576096
2366,2.022491,1.9394087,3.9618998,4.2869663,21.287079,25.574045
2367,1.8384628,1.8539925,3.6924553,4.2848835,21.287382,25.572266
2368,2.4132135,3.165877,5.5790906,4.2815495,21.28705,25.5686
2369,2.070221,3.047565,5.117786,4.278961,21.28644,25.565401
2370,1.9463346,2.8400953,4.78643,4.2766476,21.285894,25.562542
2371,2.0990944,2.9634557,5.06255,4.274004,21.285412,25.559416
2372,2.2072225,3.2717695,5.478992,4.271126,21.284754,25.55588
2373,2.5107372,3.45177,5.9625072,4.267582,21.284285,25.551867
2374,2.2828436,3.3190484,5.601892,4.264536,21.283684,25.54822
2375,2.1360102,3.2086391,5.3446493,4.2618046,21.283026,25.54483
2376,1.6189826,2.9784791,4.5974617,4.2602177,21.28198,25.542198
2377,1.3291082,2.8842068,4.213315,4.2592716,21.280684,25.539955
2378,1.1970956,3.0927465,4.289842,4.258623,21.27902,25.537643
2379,1.1846216,3.1382487,4.3228703,4.258009,21.277296,25.535305
2380,1.9802487,3.0771244,5.057373,4.255642,21.276594,25.532236
2381,2.263882,3.1158202,5.379702,4.252651,21.2762,25.52885
2382,2.1582541,2.9384317,5.096686,4.2498913,21.275862,25.525753
2383,2.1851075,3.289397,5.4745045,4.2470646,21.275211,25.522276
2384,2.1074708,3.5599825,5.6674533,4.2444096,21.274202,25.518612
2385,2.2446623,3.60077,5.8454323,4.2414513,21.273323,25.514774
2386,2.4670491,3.7480044,6.2150536,4.2379932,21.272577,25.51057
2387,2.1267042,4.075944,6.202648,4.2352867,21.271095,25.506382
2388,1.9204793,4.0585213,5.9790006,4.23304,21.269382,25.502422
2389,1.3777521,3.7806551,5.158407,4.2319984,21.267288,25.499287
2390,2.3145804,3.6259742,5.9405546,4.228874,21.266499,25.495373
2391,2.2558887,3.388437,5.6443257,4.225878,21.265884,25.491762
2392,1.7864463,3.069852,4.8562984,4.2239285,21.265015,25.488943
2393,1.8358662,3.1037605,4.9396267,4.221861,21.264175,25.486036
2394,1.691222,3.1828358,4.874058,4.2201176,21.263083,25.4832
2395,1.4456203,3.357816,4.8034363,4.2189255,21.261515,25.48044
2396,1.8918247,3.500105,5.3919296,4.2167377,21.260357,25.477095
2397,2.222463,3.4233701,5.645833,4.21381,21.259691,25.473501
2398,2.0166507,3.2507133,5.267364,4.211342,21.258947,25.47029
2399,2.2525234,3.5305986,5.783122,4.208338,21.258224,25.466562
2400,2.3236964,3.7499526,6.073649,4.205168,21.25738,25.462547
2401,1.996916,3.5612657,5.558182,4.202732,21.25632,25.459053
2402,2.3127556,3.651679,5.9644346,4.1995792,21.255575,25.455154
2403,2.4967089,4.053847,6.5505557,4.1960487,21.254665,25.450714
2404,2.0167918,4.134216,6.1510077,4.193596,21.25308,25.446676
2405,2.2721214,3.8275719,6.0996933,4.190565,21.25213,25.442696
2406,1.9558353,3.5475712,5.5034065,4.1882534,21.251064,25.439318
2407,1.8913004,3.4317362,5.3230367,4.1860886,21.250038,25.436127
2408,2.1259267,3.763439,5.8893657,4.1833954,21.248981,25.432377
2409,1.6827016,3.5220857,5.2047873,4.1817093,21.247608,25.429317
2410,0.7997551,3.1624997,3.9622548,4.18207,21.245474,25.427544
2411,0.8084271,3.1634414,3.9718685,4.1824226,21.243347,25.42577
2412,0.763108,3.0557997,3.8189077,4.182884,21.241272,25.424156
2413,0.68956757,2.7563748,3.4459424,4.183525,21.239399,25.422924
2414,0.70731807,2.722765,3.430083,4.1841354,21.237583,25.421719
2415,0.7776916,2.856359,3.6340506,4.184595,21.235723,25.420319
2416,1.9591434,2.9353487,4.894492,4.1823997,21.235268,25.417667
2417,1.7247696,2.8781476,4.602917,4.1807766,21.234575,25.415352
2418,1.7225988,2.8447611,4.56736,4.179167,21.233917,25.413084
2419,1.8014884,3.0146403,4.8161287,4.1773834,21.233192,25.410576
2420,1.6259272,2.7220924,4.3480196,4.176008,21.232538,25.408546
2421,1.5991396,1.5947222,3.1938617,4.1747017,21.232971,25.407673
2422,1.558906,1.7853218,3.3442278,4.1734905,21.233166,25.406656
2423,1.5029843,1.9488099,3.4517941,4.172415,21.23313,25.405544
2424,1.4277165,2.1555626,3.5832791,4.17152,21.232792,25.404312
2425,1.3316243,2.2247148,3.556339,4.1708546,21.232265,25.40312
2426,1.4059083,2.0534222,3.4593306,4.1700306,21.232002,25.402033
2427,1.5402707,1.703533,3.2438037,4.1689167,21.232256,25.401173
2428,1.386055,1.8566682,3.2427232,4.1681557,21.232166,25.400322
2429,1.711173,2.908319,4.619492,4.16667,21.231441,25.398111
2430,1.5667508,2.834829,4.40158,4.1655025,21.23061,25.396112
2431,1.5349045,2.7316413,4.266546,4.1644115,21.22984,25.39425
2432,1.3580339,2.6232736,3.9813075,4.1637325,21.228954,25.392687
2433,1.1361587,2.4474528,3.5836115,4.1635723,21.22796,25.391533
2434,1.081811,2.1921458,3.2739568,4.1635475,21.227152,25.3907
2435,1.2413883,2.2292218,3.4706101,4.163164,21.226507,25.389671
2436,1.2901118,2.3057427,3.5958545,4.1626797,21.225847,25.388527
2437,1.2152352,2.3379772,3.5532124,4.16238,21.22506,25.38744
2438,1.246227,2.2963765,3.5426035,4.1620216,21.224352,25.386374
2439,1.4365075,2.428118,3.8646255,4.1612453,21.223753,25.384998
2440,1.4801564,2.4881976,3.968354,4.160383,21.223148,25.383532
2441,1.4765086,2.5102792,3.9867878,4.159544,21.222519,25.382063
2442,1.3033166,2.3804398,3.6837564,4.159113,21.221798,25.38091
2443,1.1264687,2.1656673,3.292136,4.159096,21.221067,25.380163
2444,1.1550629,2.2341716,3.3892345,4.159027,21.220304,25.379332
2445,1.195874,2.159134,3.355008,4.158882,21.219666,25.378548
2446,1.2642634,2.202802,3.4670653,4.158594,21.219069,25.377663
2447,1.3438947,2.2853723,3.629267,4.1581364,21.218489,25.376625
2448,1.4244502,2.3666327,3.7910829,4.157509,21.217928,25.375437
2449,1.4517479,2.4493396,3.9010875,4.1568356,21.21732,25.374155
2450,1.3843138,2.5268219,3.9111357,4.15633,21.216549,25.372879
2451,1.4193316,2.5165603,3.9358919,4.1557617,21.215834,25.371595
2452,1.0859656,2.1249065,3.2108722,4.155966,21.215086,25.371052
2453,1.0052885,1.9049548,2.9102433,4.1563683,21.214455,25.370823
2454,1.0705904,1.8958184,2.9664087,4.156643,21.213911,25.370554
2455,1.2592077,2.0945795,3.3537872,4.1565075,21.213406,25.369913
2456,1.429627,2.286383,3.7160099,4.156,21.212923,25.368923
2457,1.1992812,2.1471066,3.3463879,4.1560287,21.212288,25.368317
2458,1.0723634,2.0200782,3.0924416,4.1563625,21.21162,25.367983
2459,1.0117446,1.9745966,2.9863412,4.156849,21.21092,25.36777
2460,1.0286689,1.9605596,2.9892285,4.157318,21.210255,25.367573
2461,0.936401,1.7407166,2.6771176,4.1580124,21.20969,25.367702
2462,0.8042307,1.5349357,2.3391664,4.1590233,21.209164,25.368187
2463,1.0054523,1.6719581,2.6774104,4.1595993,21.208748,25.368347
2464,1.0666635,1.7134004,2.7800639,4.1600533,21.208366,25.36842
2465,1.2285311,1.9020298,3.1305609,4.1601696,21.207994,25.368164
2466,1.4162743,2.0914953,3.5077696,4.1598835,21.207664,25.367548
2467,1.0699142,1.885723,2.9556372,4.160389,21.207113,25.367502
2468,0.89799356,1.6243641,2.5223577,4.1613026,21.206606,25.367908
2469,0.90136003,1.5650878,2.4664478,4.1622276,21.20616,25.368387
2470,1.093962,1.7058778,2.7998397,4.1627464,21.205807,25.368553
2471,1.1430202,1.94327,3.0862901,4.163172,21.205278,25.36845
2472,0.93018246,1.967422,2.8976045,4.164095,21.204464,25.368559
2473,1.1228664,1.9579406,3.080807,4.164612,21.203892,25.368504
2474,1.0533795,1.6937718,2.7471514,4.1653004,21.203497,25.368797
2475,0.65370595,1.3056922,1.9593982,4.1669006,21.202997,25.369898
2476,0.62943816,1.2141135,1.8435516,4.1685734,21.202557,25.37113
2477,0.63640606,1.1480078,1.7844138,4.1702538,21.202187,25.37244
2478,0.73361564,1.165281,1.8988967,4.1717377,21.201918,25.373655
2479,0.8664422,1.3036749,2.1701171,4.2101383,21.201645,25.411783
2480,1.3284041,1.5501066,2.8785107,4.243561,21.201618,25.445179
2481,1.6066643,1.6877614,3.2944257,4.2729416,21.201725,25.474667
2482,1.368379,1.5533692,2.9217482,4.299719,21.20167,25.501389
2483,1.3050703,1.3539153,2.6589856,4.323801,21.20172,25.52552
2484,1.3077911,1.3028003,2.6105914,4.3453655,21.201803,25.547169
2485,1.2785119,1.2529289,2.5314407,4.3647327,21.201893,25.566626
2486,1.1702886,1.117872,2.2881606,4.38229,21.201992,25.584282
2487,1.2746284,1.1195815,2.3942099,4.397806,21.20219,25.599997
2488,1.2992529,1.1070753,2.4063282,4.4116325,21.202417,25.61405
2489,1.2148154,1.0358248,2.2506402,4.424156,21.202623,25.62678
2490,1.4920911,1.153082,2.645173,4.4347916,21.202991,25.637783
2491,1.315779,1.0624366,2.3782156,4.444586,21.203262,25.647848
2492,1.4964279,1.0901712,2.586599,4.452944,21.20369,25.656633
2493,1.8774729,1.264806,3.142279,4.459572,21.204325,25.663897
2494,2.0150127,1.4118353,3.426848,4.465063,21.204948,25.670012
2495,1.4899987,1.1762704,2.666269,4.4708405,21.205269,25.67611
2496,1.200732,0.9773422,2.1780741,4.4765015,21.205494,25.681995
2497,1.1512203,0.9027726,2.053993,4.4816303,21.205742,25.687372
2498,1.3619516,0.9701814,2.332133,4.4857693,21.206137,25.691906
2499,1.5103343,1.039144,2.5494783,4.489107,21.20661,25.695717
2500,1.5719541,1.1053444,2.6772985,4.491869,21.207077,25.698946
2501,1.9024975,1.2445793,3.1470768,4.493555,21.207739,25.701294
2502,2.269413,1.41407,3.683483,4.494131,21.208601,25.702732
2503,2.0831501,1.410028,3.4931781,4.4947567,21.209274,25.704031
2504,2.3208356,1.4727614,3.793597,4.494602,21.210129,25.704731
2505,1.7574034,1.3199134,3.0773168,4.4953136,21.210564,25.705877
2506,1.7512863,1.2322776,2.983564,4.4957924,21.211082,25.706875
2507,1.9095448,1.3266915,3.2362363,4.495737,21.211668,25.707405
2508,1.8659159,1.2996582,3.165574,4.495573,21.212236,25.70781
2509,2.4184773,1.5169358,3.9354131,4.4941196,21.213148,25.707268
2510,2.1749668,1.5050855,3.6800523,4.5280876,21.213812,25.7419
2511,1.6313101,1.2014638,2.832774,4.52639,21.214226,25.740616
2512,1.5229838,1.1227448,2.6457286,4.524908,21.214611,25.73952
2513,1.3314639,1.012555,2.344019,4.5238075,21.214918,25.738726
2514,1.2025249,0.9080066,2.1105316,4.5229607,21.215202,25.738163
2515,1.2412004,0.9069342,2.1481347,4.5220375,21.215527,25.737564
2516,1.2599151,0.9208241,2.1807392,4.5210743,21.215858,25.736933
2517,1.3478924,0.9549335,2.302826,4.5199337,21.216244,25.736177
2518,1.4503704,1.0034996,2.45387,4.518589,21.216684,25.735273
2519,1.6176958,1.0899227,2.7076185,4.5169067,21.217207,25.734114
2520,1.6376891,1.134866,2.772555,4.5151844,21.217705,25.73289
2521,1.7343047,1.1884248,2.9227295,4.5132675,21.218246,25.731514
2522,1.9366349,1.2748824,3.2115173,4.5109425,21.218908,25.72985
2523,2.4811316,1.5192407,4.0003724,4.5075207,21.219877,25.727398
2524,2.6106486,1.6594816,4.27013,4.5038395,21.220837,25.724676
2525,1.3392527,1.1456015,2.4848542,4.5027122,21.221027,25.72374
2526,1.1322507,0.9443048,2.0765555,4.501995,21.221214,25.72321
2527,1.0448718,0.8792545,1.9241263,4.5014534,21.22138,25.722834
2528,0.92510724,0.78171885,1.7068261,4.50115,21.221523,25.722673
2529,0.98745346,0.76962185,1.7570753,4.500721,21.221743,25.722464
2530,1.1058284,0.8566909,1.9625193,4.5000534,21.221994,25.722048
2531,0.7420604,0.6615213,1.4035817,4.5001163,21.222075,25.72219
2532,0.83438593,0.6648683,1.4992542,4.4999924,21.222246,25.722239
2533,1.1135265,0.7937546,1.907281,4.4993057,21.222572,25.721878
2534,1.2230334,0.8750896,2.098123,4.4983997,21.222927,25.721327
2535,1.394824,0.97402424,2.3688483,4.4971485,21.223356,25.720505
2536,1.5694008,1.0821333,2.651534,4.4955444,21.223854,25.719398
2537,1.5856533,1.1135347,2.699188,4.493908,21.224339,25.718246
2538,1.6357054,1.1625973,2.7983027,4.4921684,21.224825,25.716993
2539,1.3966339,1.0803304,2.4769642,4.4909096,21.225153,25.716063
2540,1.4817672,1.0764616,2.5582287,4.489479,21.22557,25.71505
2541,1.7441818,1.2416815,2.9858632,4.4875164,21.226093,25.71361
2542,1.1898366,0.99874413,2.1885808,4.4866734,21.226294,25.712967
2543,1.0584683,0.88475496,1.9432232,4.4860935,21.226477,25.71257
2544,1.2145927,0.94276285,2.1573555,4.485197,21.22676,25.711958
2545,1.2360079,0.9619131,2.197921,4.484255,21.227049,25.711304
2546,1.6303979,1.156073,2.786471,4.482519,21.227545,25.710064
2547,1.3582186,1.0681659,2.4263844,4.481329,21.227852,25.70918
2548,1.0748771,0.9175774,1.9924545,4.480713,21.228022,25.708735
2549,1.3075128,1.0086617,2.3161745,4.479624,21.228338,25.707962
2550,1.0808425,0.91378,1.9946225,4.4789925,21.22852,25.707512
2551,1.0117643,0.84839964,1.8601639,4.4785004,21.228697,25.707197
2552,1.1141129,0.89069843,2.0048113,4.4777985,21.228937,25.706736
2553,1.1396879,0.90483606,2.044524,4.477047,21.229189,25.706236
2554,1.1262746,0.9129477,2.0392222,4.4763203,21.22942,25.70574
2555,1.5467062,1.0978196,2.6445258,4.474743,21.229897,25.70464
2556,1.2225583,1.0131147,2.235673,4.4738235,21.230125,25.703949
2557,1.1037543,0.91129595,2.0150502,4.473139,21.230337,25.703476
2558,1.2839537,0.98687387,2.2708275,4.4720917,21.230658,25.70275
2559,1.729304,1.2101127,2.9394166,4.4701405,21.231213,25.701353
2560,2.1167555,1.4628984,3.5796537,4.4674034,21.231915,25.699318
2561,1.3857768,1.1820717,2.5678484,4.4661465,21.232145,25.698292
2562,1.3164783,1.1124945,2.4289727,4.4650307,21.232376,25.697407
2563,0.97478855,0.907189,1.8819776,4.4646053,21.232462,25.697067
2564,0.8411818,0.8048319,1.6460137,4.464449,21.232515,25.696964
2565,0.8132506,0.73352665,1.5467772,4.4643497,21.23261,25.69696
2566,1.1896572,0.9117798,2.101437,4.463484,21.232918,25.696402
2567,1.4729038,1.1116914,2.5845952,4.462044,21.233315,25.695358
2568,1.2177769,1.0246142,2.242391,4.4611206,21.233538,25.694658
2569,1.3437328,1.047888,2.3916209,4.459942,21.233868,25.69381
2570,1.0263715,0.9515475,1.977919,4.459408,21.233965,25.693373
2571,0.67882067,0.68183917,1.3606598,4.4595795,21.233976,25.693556
2572,0.7339257,0.67804945,1.4119751,4.459635,21.23405,25.693686
2573,0.8903563,0.77029204,1.6606483,4.4593735,21.234192,25.693565
2574,0.6972446,0.67734987,1.3745944,4.459505,21.234228,25.693733
2575,0.5851162,0.57643765,1.1615539,4.4598618,21.234251,25.694113
2576,0.7746516,0.66193146,1.436583,4.459835,21.234383,25.694218
2577,0.7844404,0.6885687,1.4730091,4.4597874,21.234499,25.694286
2578,0.82475567,0.7115401,1.5362958,4.4596577,21.234632,25.69429
2579,0.68500596,0.6562107,1.3412167,4.459812,21.234678,25.69449
2580,0.4612387,0.4928942,0.9541329,4.4604225,21.234655,25.695078
2581,0.82224387,0.631561,1.4538049,4.4602947,21.234869,25.695164
2582,0.85360914,0.7150149,1.568624,4.460106,21.235031,25.695137
2583,0.62376124,0.6053154,1.2290766,4.4603844,21.235064,25.695448
2584,0.59978604,0.5556655,1.1554515,4.4607105,21.235123,25.695833
2585,0.62856156,0.5838706,1.2124321,4.4609776,21.235184,25.696161
2586,0.65809095,0.58022046,1.2383114,4.4611835,21.23528,25.696463
2587,0.77570826,0.6480202,1.4237285,4.461153,21.235426,25.696579
2588,0.5858316,0.57999355,1.1658251,4.461508,21.235447,25.696955
2589,0.44305474,0.4621619,0.90521663,4.4621506,21.235437,25.697588
