TSTEP,LITTER_INPUT,LITTER_TEMP,LITTER_MOIST,SOIL_TEMP,SOIL_MOIST
1137,0.0,-9.272064208984375,0.9987239241600037,-6.811920166015625,0.9999488592147827
1138,0.0,-11.787628173828125,0.9975587129592896,-8.382354736328125,0.9998273849487305
1139,0.0,-9.880615234375,0.985388994216919,-8.22052001953125,0.9994093179702759
1140,0.0,-8.9488525390625,0.9591376185417175,-7.35284423828125,0.9983302354812622
1141,0.0,-13.6827392578125,0.95823734998703,-9.863006591796875,0.9957037568092346
1142,0.0,-9.668609619140625,0.9999257922172546,-8.545745849609375,0.997661828994751
1143,0.0,-5.68988037109375,1.0,-6.84771728515625,1.0
1144,0.0,-4.458770751953125,1.0,-5.6781005859375,1.0
1145,0.0,-0.133941650390625,0.9916878938674927,-3.062042236328125,0.9996621608734131
1146,0.0,-1.635009765625,0.9564846754074097,-2.6895751953125,0.9981374144554138
1147,0.0,0.359130859375,0.9923760294914246,-1.0693359375,0.9954453706741333
1148,0.0,1.1192626953125,0.9974733591079712,-0.035430908203125,0.9998911023139954
1149,0.0,-7.511260986328125,0.9912886619567871,-4.6280517578125,0.9996484518051147
1150,0.0,-7.32080078125,0.999417245388031,-4.892730712890625,0.999976634979248
1151,0.0,-9.575408935546875,0.9890390038490295,-6.7945556640625,0.9995579719543457
1152,0.0,-5.23382568359375,0.9735943675041199,-5.134979248046875,0.9980922937393188
1153,0.0,-1.227630615234375,0.9935997128486633,-2.687042236328125,0.9982321262359619
1154,0.0,-1.416412353515625,0.9869979023933411,-2.0771484375,0.9986635446548462
1155,0.0,1.4697265625,0.9959701895713806,-0.376739501953125,0.9997144937515259
1156,0.0,-10.539520263671875,0.9679704308509827,-5.4908447265625,0.9985524415969849
1157,0.0,-5.6600341796875,0.9789756536483765,-5.492218017578125,0.9927348494529724
1158,0.0,1.619171142578125,0.981464147567749,-0.819732666015625,0.9965132474899292
1159,0.0,-5.26837158203125,0.9942935705184937,-2.91119384765625,0.9991007447242737
1160,0.0,-8.76025390625,0.9988605380058289,-5.080474853515625,0.9999542236328125
1161,0.0,-0.821197509765625,0.9793807864189148,-2.410003662109375,0.9991415739059448
1162,0.0,-0.955780029296875,0.9827225804328918,-0.920989990234375,0.9971425533294678
1163,0.0,-9.988067626953125,0.9642541408538818,-5.97296142578125,0.9964447617530823
1164,0.0,-7.2833251953125,0.9394295811653137,-6.019622802734375,0.9974952340126038
1165,0.0,0.78863525390625,0.9167365431785583,-1.833282470703125,0.9963074326515198
1166,0.0,-0.56689453125,0.966590404510498,-0.765716552734375,0.994720995426178
1167,0.0,-4.49658203125,0.9936350584030151,-2.64068603515625,0.9997414946556091
1168,0.0,2.999908447265625,0.9530219435691833,0.213226318359375,0.9979831576347351
1169,0.0,6.540557861328125,0.9239611029624939,2.96392822265625,0.995939314365387
1170,0.0,9.64422607421875,0.9242212772369385,5.541046142578125,0.9941885471343994
1171,0.0,9.420379638671875,0.9277042746543884,6.4700927734375,0.9925312995910645
1172,0.0,5.037811279296875,0.8670881986618042,4.523406982421875,0.9942929744720459
1173,0.0,3.037628173828125,0.978956401348114,3.413482666015625,0.9932811856269836
1174,0.0,7.600250244140625,0.9956041574478149,4.90716552734375,0.9998144507408142
1175,0.0,7.872955322265625,0.9895726442337036,6.126434326171875,0.9994043111801147
1176,0.0,5.319366455078125,0.9686520099639893,4.69183349609375,0.9984081387519836
1177,0.0,6.71600341796875,0.9081615805625916,5.188446044921875,0.9961417317390442
1178,0.0,10.163238525390625,0.8983229994773865,7.143585205078125,0.9888056516647339
1179,0.0,9.04730224609375,0.9960033893585205,7.695037841796875,0.9998391270637512
